23/01/2024,1y,2y,5y,10y,20y,30y
10/11/2018,EUSA1 ICPL Curncy,EUSA2 ICPL Curncy,EUSA5 ICPL Curncy,EUSA10 ICPL Curncy,EUSA20 ICPL Curncy ,EUSA30 ICPL Curncy
23/01/2024,3.61,3.025,2.68,2.71,2.701,2.49
22/01/2024,3.608,3.025,2.672,2.689,2.67,2.453
19/01/2024,3.612,3.058,2.705,2.718,2.689,2.468
18/01/2024,3.592,3.02,2.694,2.732,2.717,2.504
17/01/2024,3.572,3.008,2.667,2.691,2.675,2.467
16/01/2024,3.524,2.934,2.607,2.665,2.68,2.491
15/01/2024,3.515,2.918,2.573,2.62,2.638,2.45
12/01/2024,3.499,2.891,2.538,2.592,2.613,2.429
11/01/2024,3.572,2.988,2.614,2.646,2.652,2.46
10/01/2024,3.58,3.006,2.632,2.66,2.651,2.452
09/01/2024,3.561,2.978,2.602,2.639,2.637,2.443
08/01/2024,3.552,2.928,2.539,2.583,2.585,2.394
05/01/2024,3.559,2.961,2.587,2.617,2.615,2.424
04/01/2024,3.522,2.907,2.529,2.566,2.575,2.388
03/01/2024,3.466,2.801,2.403,2.461,2.489,2.312
02/01/2024,3.476,2.841,2.467,2.524,2.547,2.368
01/01/2024,3.458,2.797,2.431,2.493,2.508,2.33
29/12/2023,3.458,2.797,2.431,2.493,2.508,2.33
28/12/2023,3.454,2.783,2.384,2.421,2.436,2.26
27/12/2023,3.475,2.802,2.358,2.379,2.387,2.208
26/12/2023,3.495,2.828,2.409,2.45,2.465,2.288
25/12/2023,3.495,2.828,2.409,2.45,2.465,2.288
22/12/2023,3.495,2.828,2.409,2.45,2.465,2.288
21/12/2023,3.514,2.863,2.432,2.449,2.449,2.265
20/12/2023,3.537,2.886,2.444,2.441,2.43,2.24
19/12/2023,3.563,2.933,2.5,2.496,2.489,2.302
18/12/2023,3.572,2.956,2.532,2.543,2.539,2.35
15/12/2023,3.56,2.938,2.5,2.496,2.489,2.296
14/12/2023,3.597,2.998,2.573,2.589,2.591,2.396
13/12/2023,3.657,3.096,2.665,2.644,2.616,2.405
12/12/2023,3.693,3.149,2.715,2.706,2.677,2.463
11/12/2023,3.694,3.143,2.736,2.749,2.724,2.515
08/12/2023,3.674,3.125,2.724,2.744,2.722,2.514
07/12/2023,3.64,3.065,2.652,2.671,2.661,2.464
06/12/2023,3.65,3.084,2.68,2.685,2.656,2.449
05/12/2023,3.645,3.08,2.703,2.728,2.711,2.513
04/12/2023,3.691,3.158,2.797,2.837,2.845,2.655
01/12/2023,3.717,3.176,2.801,2.856,2.881,2.691
30/11/2023,3.835,3.32,2.923,2.947,2.95,2.742
29/11/2023,3.865,3.346,2.917,2.933,2.942,2.74
28/11/2023,3.898,3.413,2.98,2.985,2.987,2.78
27/11/2023,3.942,3.48,3.043,3.038,3.024,2.805
24/11/2023,3.992,3.564,3.139,3.117,3.079,2.849
23/11/2023,3.983,3.545,3.123,3.101,3.062,2.827
22/11/2023,3.975,3.522,3.078,3.05,3.017,2.788
21/11/2023,3.957,3.482,3.046,3.047,3.032,2.808
20/11/2023,3.961,3.501,3.08,3.073,3.052,2.82
17/11/2023,3.951,3.485,3.067,3.077,3.066,2.84
16/11/2023,3.938,3.466,3.051,3.073,3.078,2.859
15/11/2023,3.972,3.519,3.107,3.12,3.119,2.899
14/11/2023,3.973,3.507,3.086,3.083,3.067,2.839
13/11/2023,4.01,3.584,3.187,3.186,3.158,2.917
10/11/2023,3.996,3.571,3.182,3.193,3.165,2.924
09/11/2023,3.968,3.523,3.119,3.142,3.131,2.895
08/11/2023,3.976,3.53,3.111,3.107,3.072,2.827
07/11/2023,3.971,3.522,3.13,3.157,3.147,2.911
06/11/2023,3.978,3.535,3.165,3.227,3.236,3.008
03/11/2023,3.964,3.499,3.104,3.157,3.172,2.949
02/11/2023,3.979,3.533,3.168,3.229,3.249,3.024
01/11/2023,3.987,3.54,3.195,3.289,3.32,3.096
31/10/2023,4.012,3.597,3.261,3.349,3.362,3.133
30/10/2023,4.024,3.611,3.28,3.366,3.372,3.142
27/10/2023,4.036,3.629,3.293,3.375,3.385,3.157
26/10/2023,4.055,3.664,3.324,3.39,3.381,3.144
25/10/2023,4.079,3.731,3.392,3.441,3.414,3.167
24/10/2023,4.08,3.716,3.355,3.383,3.351,3.102
23/10/2023,4.103,3.763,3.413,3.43,3.38,3.123
20/10/2023,4.102,3.771,3.434,3.463,3.416,3.164
19/10/2023,4.139,3.824,3.47,3.477,3.426,3.172
18/10/2023,4.151,3.834,3.463,3.462,3.399,3.142
17/10/2023,4.141,3.824,3.445,3.429,3.357,3.094
16/10/2023,4.106,3.758,3.368,3.359,3.318,3.074
13/10/2023,4.115,3.759,3.339,3.306,3.256,3.006
12/10/2023,4.123,3.772,3.369,3.354,3.3,3.047
11/10/2023,4.098,3.719,3.314,3.292,3.237,2.981
10/10/2023,4.086,3.694,3.327,3.351,3.323,3.074
09/10/2023,4.085,3.68,3.314,3.354,3.331,3.084
06/10/2023,4.114,3.761,3.414,3.458,3.419,3.165
05/10/2023,4.12,3.761,3.4,3.426,3.388,3.137
04/10/2023,4.14,3.802,3.457,3.482,3.427,3.168
03/10/2023,4.153,3.83,3.484,3.517,3.469,3.216
02/10/2023,4.157,3.828,3.458,3.468,3.422,3.178
29/09/2023,4.148,3.804,3.406,3.391,3.337,3.091
28/09/2023,4.171,3.875,3.5,3.464,3.384,3.129
27/09/2023,4.16,3.824,3.42,3.379,3.327,3.095
26/09/2023,4.135,3.807,3.387,3.348,3.301,3.072
25/09/2023,4.15,3.809,3.38,3.341,3.304,3.078
22/09/2023,4.142,3.823,3.364,3.282,3.216,2.983
21/09/2023,4.133,3.824,3.368,3.274,3.197,2.96
20/09/2023,4.13,3.815,3.334,3.231,3.16,2.929
19/09/2023,4.145,3.844,3.365,3.263,3.182,2.946
18/09/2023,4.142,3.823,3.339,3.237,3.158,2.922
15/09/2023,4.118,3.788,3.305,3.209,3.137,2.897
14/09/2023,4.088,3.744,3.243,3.142,3.064,2.82
13/09/2023,4.071,3.77,3.306,3.194,3.091,2.83
12/09/2023,4.034,3.733,3.29,3.196,3.106,2.85
11/09/2023,4.019,3.703,3.266,3.187,3.105,2.851
08/09/2023,4.002,3.686,3.248,3.163,3.08,2.823
07/09/2023,3.993,3.682,3.244,3.162,3.08,2.823
06/09/2023,3.997,3.705,3.276,3.195,3.106,2.844
05/09/2023,3.982,3.664,3.237,3.173,3.104,2.852
04/09/2023,3.995,3.669,3.225,3.148,3.067,2.811
01/09/2023,3.971,3.644,3.186,3.117,3.044,2.792
31/08/2023,3.987,3.626,3.131,3.039,2.957,2.701
30/08/2023,4.036,3.73,3.239,3.13,3.033,2.769
29/08/2023,4.007,3.703,3.212,3.095,3,2.739
28/08/2023,4.025,3.73,3.259,3.153,3.057,2.794
25/08/2023,4.014,3.72,3.26,3.155,3.056,2.787
24/08/2023,3.98,3.658,3.205,3.121,3.029,2.762
23/08/2023,3.992,3.655,3.194,3.109,3.022,2.76
22/08/2023,4.042,3.763,3.323,3.232,3.124,2.851
21/08/2023,4.049,3.788,3.372,3.288,3.188,2.916
18/08/2023,4.029,3.742,3.307,3.215,3.116,2.846
17/08/2023,4.051,3.796,3.381,3.297,3.182,2.905
16/08/2023,4.059,3.787,3.344,3.246,3.132,2.854
15/08/2023,4.055,3.806,3.374,3.271,3.151,2.872
14/08/2023,4.049,3.772,3.322,3.214,3.098,2.82
11/08/2023,4.021,3.754,3.315,3.217,3.104,2.83
10/08/2023,4.007,3.698,3.234,3.124,3.02,2.752
09/08/2023,3.994,3.676,3.2,3.098,2.993,2.724
08/08/2023,3.986,3.658,3.18,3.075,2.969,2.697
07/08/2023,4.017,3.705,3.274,3.195,3.095,2.825
04/08/2023,4.014,3.714,3.252,3.143,3.031,2.755
03/08/2023,4.005,3.704,3.272,3.187,3.088,2.819
02/08/2023,4.001,3.688,3.215,3.118,3.018,2.751
01/08/2023,4.024,3.725,3.25,3.141,3.034,2.768
31/07/2023,4.017,3.711,3.2,3.069,2.955,2.687
28/07/2023,4.03,3.739,3.22,3.083,2.968,2.701
27/07/2023,4.048,3.759,3.232,3.078,2.949,2.679
26/07/2023,4.072,3.814,3.262,3.082,2.94,2.659
25/07/2023,4.05,3.749,3.198,3.036,2.895,2.615
24/07/2023,4.065,3.755,3.209,3.048,2.913,2.638
21/07/2023,4.085,3.806,3.257,3.079,2.925,2.641
20/07/2023,4.087,3.829,3.279,3.1,2.943,2.653
19/07/2023,4.064,3.774,3.208,3.029,2.877,2.603
18/07/2023,4.069,3.764,3.177,2.984,2.836,2.566
17/07/2023,4.109,3.846,3.269,3.075,2.919,2.645
14/07/2023,4.106,3.859,3.301,3.11,2.957,2.682
13/07/2023,4.088,3.805,3.249,3.075,2.933,2.663
12/07/2023,4.124,3.891,3.353,3.166,3.002,2.718
11/07/2023,4.145,3.966,3.444,3.251,3.06,2.761
10/07/2023,4.133,3.951,3.451,3.254,3.057,2.758
07/07/2023,4.125,3.927,3.429,3.243,3.048,2.748
06/07/2023,4.125,3.967,3.459,3.249,3.028,2.727
05/07/2023,4.086,3.888,3.32,3.101,2.923,2.648
04/07/2023,4.084,3.894,3.313,3.07,2.878,2.599
03/07/2023,4.121,3.934,3.324,3.052,2.834,2.546
30/06/2023,4.084,3.879,3.262,3.016,2.819,2.538
29/06/2023,4.086,3.884,3.279,3.037,2.846,2.569
28/06/2023,4.076,3.806,3.174,2.941,2.773,2.504
27/06/2023,4.085,3.832,3.216,2.974,2.798,2.523
26/06/2023,4.059,3.776,3.154,2.933,2.78,2.516
23/06/2023,4.076,3.805,3.203,2.977,2.814,2.544
22/06/2023,4.11,3.884,3.315,3.089,2.907,2.619
21/06/2023,4.063,3.812,3.235,3.028,2.87,2.592
20/06/2023,4.045,3.777,3.196,2.995,2.857,2.59
19/06/2023,4.045,3.822,3.29,3.105,2.975,2.703
16/06/2023,3.99,3.77,3.24,3.054,2.917,2.643
15/06/2023,3.982,3.769,3.254,3.08,2.946,2.67
14/06/2023,3.922,3.681,3.177,3.039,2.946,2.68
13/06/2023,3.911,3.649,3.147,3.018,2.927,2.663
12/06/2023,3.866,3.575,3.081,2.981,2.907,2.649
09/06/2023,3.879,3.589,3.089,2.978,2.888,2.62
08/06/2023,3.881,3.589,3.101,3.017,2.93,2.664
07/06/2023,3.885,3.626,3.148,3.065,2.974,2.707
06/06/2023,3.847,3.546,3.067,2.983,2.905,2.648
05/06/2023,3.878,3.594,3.104,3.01,2.916,2.654
02/06/2023,3.852,3.548,3.056,2.959,2.869,2.609
01/06/2023,3.818,3.478,2.987,2.917,2.843,2.591
31/05/2023,3.839,3.505,3.026,2.955,2.865,2.596
30/05/2023,3.884,3.567,3.079,2.986,2.877,2.596
29/05/2023,3.934,3.669,3.192,3.084,2.954,2.661
26/05/2023,3.94,3.712,3.265,3.173,3.048,2.759
25/05/2023,3.937,3.694,3.253,3.168,3.041,2.75
24/05/2023,3.907,3.646,3.211,3.128,3.012,2.731
23/05/2023,3.876,3.601,3.173,3.113,3.014,2.742
22/05/2023,3.859,3.581,3.157,3.1,3.006,2.737
19/05/2023,3.848,3.553,3.14,3.085,2.999,2.731
18/05/2023,3.833,3.54,3.139,3.095,3.014,2.752
17/05/2023,3.81,3.493,3.047,2.992,2.911,2.649
16/05/2023,3.783,3.44,3.03,3.004,2.941,2.683
15/05/2023,3.767,3.391,2.97,2.958,2.902,2.642
12/05/2023,3.76,3.4,2.966,2.942,2.875,2.608
11/05/2023,3.724,3.333,2.909,2.892,2.828,2.557
10/05/2023,3.729,3.369,2.963,2.954,2.888,2.614
09/05/2023,3.741,3.424,3.019,3.005,2.936,2.66
08/05/2023,3.731,3.404,3.001,2.984,2.909,2.629
05/05/2023,3.701,3.364,2.963,2.954,2.881,2.604
04/05/2023,3.702,3.323,2.893,2.888,2.82,2.544
03/05/2023,3.772,3.441,2.985,2.925,2.82,2.527
02/05/2023,3.745,3.422,2.993,2.943,2.839,2.544
01/05/2023,3.78,3.478,3.056,2.989,2.877,2.579
28/04/2023,3.78,3.478,3.056,2.989,2.877,2.579
27/04/2023,3.806,3.559,3.165,3.098,2.971,2.666
26/04/2023,3.826,3.564,3.149,3.073,2.953,2.652
25/04/2023,3.832,3.575,3.145,3.045,2.911,2.606
24/04/2023,3.887,3.67,3.26,3.149,3.007,2.7
21/04/2023,3.827,3.61,3.212,3.113,2.978,2.675
20/04/2023,3.82,3.591,3.194,3.09,2.948,2.643
19/04/2023,3.833,3.643,3.245,3.132,2.976,2.666
18/04/2023,3.795,3.601,3.212,3.101,2.957,2.657
17/04/2023,3.781,3.563,3.167,3.082,2.951,2.658
14/04/2023,3.741,3.528,3.126,3.035,2.903,2.609
13/04/2023,3.697,3.458,3.071,2.996,2.876,2.585
12/04/2023,3.685,3.47,3.085,3.001,2.873,2.576
11/04/2023,3.606,3.398,3.022,2.949,2.83,2.532
10/04/2023,3.508,3.264,2.903,2.839,2.728,2.431
07/04/2023,3.508,3.264,2.903,2.839,2.728,2.431
06/04/2023,3.508,3.264,2.903,2.839,2.728,2.431
05/04/2023,3.489,3.244,2.888,2.833,2.718,2.415
04/04/2023,3.535,3.322,2.955,2.903,2.781,2.47
03/04/2023,3.567,3.381,3.001,2.908,2.771,2.446
31/03/2023,3.573,3.417,3.042,2.956,2.821,2.495
30/03/2023,3.58,3.447,3.103,3.025,2.875,2.541
29/03/2023,3.498,3.345,3.038,2.995,2.866,2.54
28/03/2023,3.48,3.321,3.013,2.975,2.839,2.507
27/03/2023,3.443,3.265,2.983,2.938,2.794,2.46
24/03/2023,3.414,3.206,2.908,2.869,2.719,2.378
23/03/2023,3.476,3.297,2.974,2.903,2.748,2.401
22/03/2023,3.494,3.393,3.095,2.988,2.801,2.431
21/03/2023,3.357,3.288,3.035,2.951,2.764,2.389
20/03/2023,3.254,3.15,2.924,2.871,2.706,2.333
17/03/2023,3.269,3.197,2.939,2.876,2.701,2.325
16/03/2023,3.305,3.314,3.068,2.978,2.799,2.423
15/03/2023,3.335,3.338,3.073,2.947,2.745,2.374
14/03/2023,3.476,3.548,3.21,3.051,2.863,2.527
13/03/2023,3.544,3.486,3.094,2.953,2.775,2.451
10/03/2023,3.818,3.732,3.247,3.065,2.874,2.547
09/03/2023,3.914,3.878,3.379,3.187,2.985,2.656
08/03/2023,3.948,3.932,3.42,3.195,2.965,2.619
07/03/2023,3.916,3.896,3.418,3.225,3.002,2.66
06/03/2023,3.858,3.883,3.468,3.284,3.059,2.713
03/03/2023,3.81,3.828,3.44,3.277,3.066,2.721
02/03/2023,3.816,3.861,3.477,3.329,3.123,2.78
01/03/2023,3.768,3.838,3.445,3.286,3.082,2.74
28/02/2023,3.719,3.775,3.373,3.23,3.043,2.708
27/02/2023,3.675,3.719,3.322,3.186,3.01,2.68
24/02/2023,3.653,3.667,3.265,3.129,2.936,2.594
23/02/2023,3.586,3.551,3.19,3.072,2.885,2.547
22/02/2023,3.588,3.557,3.206,3.096,2.912,2.581
21/02/2023,3.608,3.577,3.209,3.087,2.886,2.548
20/02/2023,3.565,3.521,3.144,3.016,2.827,2.493
17/02/2023,3.561,3.505,3.11,2.985,2.801,2.465
16/02/2023,3.549,3.509,3.121,3.014,2.835,2.505
15/02/2023,3.543,3.503,3.12,3.018,2.84,2.504
14/02/2023,3.528,3.482,3.103,2.985,2.791,2.447
13/02/2023,3.481,3.402,3.005,2.906,2.724,2.386
10/02/2023,3.458,3.372,2.98,2.896,2.715,2.379
09/02/2023,3.434,3.316,2.928,2.852,2.678,2.345
08/02/2023,3.41,3.307,2.942,2.887,2.714,2.38
07/02/2023,3.39,3.306,2.97,2.904,2.73,2.396
06/02/2023,3.364,3.28,2.934,2.876,2.717,2.388
03/02/2023,3.325,3.194,2.814,2.758,2.629,2.323
02/02/2023,3.303,3.137,2.71,2.646,2.514,2.208
01/02/2023,3.386,3.305,2.932,2.852,2.667,2.322
31/01/2023,3.362,3.294,2.94,2.875,2.693,2.351
30/01/2023,3.352,3.309,2.97,2.9,2.707,2.358
27/01/2023,3.304,3.239,2.89,2.834,2.663,2.324
26/01/2023,3.288,3.221,2.861,2.801,2.634,2.298
25/01/2023,3.285,3.197,2.826,2.768,2.601,2.264
24/01/2023,3.292,3.214,2.84,2.768,2.581,2.237
23/01/2023,3.303,3.236,2.861,2.794,2.618,2.278
20/01/2023,3.272,3.193,2.812,2.742,2.559,2.219
19/01/2023,3.231,3.133,2.727,2.646,2.457,2.113
18/01/2023,3.185,3.087,2.674,2.601,2.43,2.087
17/01/2023,3.2,3.09,2.687,2.646,2.481,2.145
16/01/2023,3.253,3.174,2.774,2.719,2.537,2.183
13/01/2023,3.274,3.197,2.784,2.718,2.538,2.183
12/01/2023,3.224,3.159,2.769,2.713,2.529,2.17
11/01/2023,3.251,3.196,2.829,2.783,2.584,2.213
10/01/2023,3.287,3.274,2.956,2.913,2.699,2.319
09/01/2023,3.26,3.246,2.917,2.863,2.657,2.28
06/01/2023,3.25,3.244,2.905,2.846,2.635,2.256
05/01/2023,3.246,3.273,2.978,2.934,2.724,2.336
04/01/2023,3.218,3.226,2.926,2.888,2.681,2.291
03/01/2023,3.246,3.299,3.045,2.988,2.734,2.327
02/01/2023,3.265,3.339,3.118,3.068,2.798,2.397
30/12/2022,3.277,3.395,3.239,3.203,2.932,2.533
29/12/2022,3.269,3.356,3.14,3.084,2.813,2.416
28/12/2022,3.289,3.379,3.19,3.143,2.865,2.468
27/12/2022,3.299,3.416,3.228,3.173,2.904,2.513
26/12/2022,3.261,3.361,3.142,3.059,2.783,2.391
23/12/2022,3.261,3.361,3.142,3.059,2.783,2.391
22/12/2022,3.221,3.303,3.081,3.029,2.754,2.362
21/12/2022,3.188,3.275,3.047,2.986,2.711,2.321
20/12/2022,3.151,3.233,2.992,2.936,2.656,2.262
19/12/2022,3.094,3.167,2.912,2.842,2.558,2.156
16/12/2022,3.062,3.143,2.895,2.81,2.517,2.113
15/12/2022,2.97,3.051,2.833,2.714,2.429,2.023
14/12/2022,2.842,2.865,2.649,2.599,2.382,1.999
13/12/2022,2.831,2.883,2.692,2.64,2.383,1.979
12/12/2022,2.876,2.933,2.703,2.627,2.345,1.92
09/12/2022,2.826,2.871,2.657,2.612,2.355,1.933
08/12/2022,2.803,2.831,2.597,2.553,2.307,1.881
07/12/2022,2.786,2.802,2.559,2.53,2.306,1.898
06/12/2022,2.8,2.825,2.58,2.537,2.305,1.889
05/12/2022,2.819,2.87,2.636,2.6,2.366,1.947
02/12/2022,2.793,2.843,2.605,2.58,2.371,1.96
01/12/2022,2.751,2.769,2.534,2.536,2.357,1.968
30/11/2022,2.799,2.858,2.657,2.656,2.471,2.084
29/11/2022,2.81,2.874,2.673,2.671,2.494,2.114
28/11/2022,2.843,2.921,2.726,2.695,2.498,2.117
25/11/2022,2.81,2.902,2.703,2.668,2.463,2.093
24/11/2022,2.783,2.837,2.612,2.572,2.395,2.035
23/11/2022,2.797,2.875,2.684,2.654,2.483,2.123
22/11/2022,2.769,2.846,2.697,2.698,2.551,2.185
21/11/2022,2.772,2.869,2.729,2.74,2.597,2.231
18/11/2022,2.776,2.877,2.756,2.766,2.629,2.261
17/11/2022,2.759,2.873,2.734,2.764,2.625,2.253
16/11/2022,2.758,2.848,2.687,2.718,2.605,2.239
15/11/2022,2.762,2.879,2.76,2.81,2.697,2.331
14/11/2022,2.801,2.923,2.811,2.872,2.764,2.39
11/11/2022,2.778,2.914,2.827,2.89,2.769,2.394
10/11/2022,2.741,2.847,2.739,2.808,2.707,2.344
09/11/2022,2.804,2.959,2.888,2.939,2.796,2.405
08/11/2022,2.837,3.046,3.007,3.061,2.907,2.498
07/11/2022,2.836,3.076,3.086,3.151,2.996,2.59
04/11/2022,2.811,3.056,3.067,3.143,2.98,2.57
03/11/2022,2.759,3.005,3.038,3.112,2.943,2.532
02/11/2022,2.701,2.919,2.935,3.015,2.857,2.456
01/11/2022,2.667,2.889,2.921,3.023,2.885,2.49
31/10/2022,2.639,2.877,2.931,3.029,2.879,2.476
28/10/2022,2.553,2.814,2.898,2.982,2.823,2.413
27/10/2022,2.5,2.677,2.726,2.853,2.738,2.35
26/10/2022,2.596,2.827,2.895,2.98,2.825,2.42
25/10/2022,2.622,2.875,2.931,3.014,2.848,2.424
24/10/2022,2.665,2.929,3.036,3.153,2.98,2.548
21/10/2022,2.671,2.975,3.117,3.265,3.083,2.651
20/10/2022,2.738,3.082,3.182,3.283,3.072,2.621
19/10/2022,2.705,3.037,3.16,3.255,3.041,2.58
18/10/2022,2.652,2.962,3.085,3.195,2.999,2.556
17/10/2022,2.667,2.996,3.13,3.243,3.038,2.588
14/10/2022,2.667,3.006,3.156,3.315,3.129,2.687
13/10/2022,2.636,2.979,3.121,3.257,3.044,2.583
12/10/2022,2.606,2.935,3.113,3.306,3.114,2.667
11/10/2022,2.621,2.955,3.14,3.309,3.088,2.636
10/10/2022,2.624,2.997,3.196,3.33,3.091,2.637
07/10/2022,2.58,2.949,3.103,3.203,2.954,2.493
06/10/2022,2.512,2.862,2.988,3.088,2.842,2.388
05/10/2022,2.368,2.7,2.843,2.962,2.755,2.33
04/10/2022,2.335,2.601,2.697,2.819,2.639,2.225
03/10/2022,2.378,2.666,2.771,2.883,2.683,2.248
30/09/2022,2.486,2.826,2.966,3.075,2.846,2.398
29/09/2022,2.492,2.859,3.034,3.142,2.905,2.447
28/09/2022,2.548,2.944,3.052,3.096,2.808,2.323
27/09/2022,2.62,3.065,3.152,3.155,2.829,2.366
26/09/2022,2.584,3.028,3.072,3.017,2.689,2.229
23/09/2022,2.554,2.962,2.923,2.854,2.558,2.14
22/09/2022,2.486,2.823,2.804,2.768,2.521,2.134
21/09/2022,2.467,2.772,2.708,2.691,2.476,2.107
20/09/2022,2.406,2.679,2.652,2.687,2.527,2.186
19/09/2022,2.356,2.591,2.536,2.564,2.419,2.083
16/09/2022,2.277,2.506,2.472,2.526,2.381,2.046
15/09/2022,2.266,2.531,2.504,2.554,2.411,2.078
14/09/2022,2.191,2.437,2.456,2.543,2.428,2.104
13/09/2022,2.149,2.391,2.441,2.552,2.47,2.154
12/09/2022,2.046,2.267,2.325,2.461,2.401,2.087
09/09/2022,2.019,2.273,2.366,2.527,2.48,2.162
08/09/2022,1.97,2.26,2.38,2.536,2.447,2.109
07/09/2022,1.872,2.151,2.268,2.441,2.375,2.043
06/09/2022,1.876,2.191,2.341,2.546,2.497,2.184
05/09/2022,1.872,2.194,2.299,2.501,2.482,2.183
02/09/2022,1.812,2.085,2.183,2.394,2.379,2.085
01/09/2022,1.844,2.157,2.258,2.446,2.415,2.114
31/08/2022,1.844,2.179,2.261,2.413,2.355,2.052
30/08/2022,1.805,2.141,2.24,2.399,2.346,2.043
29/08/2022,1.733,2.084,2.231,2.413,2.358,2.065
26/08/2022,1.574,1.932,2.094,2.292,2.26,1.988
25/08/2022,1.476,1.814,1.976,2.192,2.197,1.936
24/08/2022,1.482,1.868,2.054,2.262,2.236,1.966
23/08/2022,1.418,1.793,1.984,2.194,2.183,1.925
22/08/2022,1.429,1.822,1.995,2.155,2.141,1.889
19/08/2022,1.335,1.681,1.85,2.047,2.058,1.821
18/08/2022,1.265,1.579,1.73,1.92,1.942,1.714
17/08/2022,1.202,1.521,1.675,1.884,1.926,1.705
16/08/2022,1.104,1.367,1.538,1.779,1.854,1.642
15/08/2022,1.091,1.336,1.503,1.733,1.811,1.599
12/08/2022,1.144,1.406,1.582,1.815,1.882,1.667
11/08/2022,1.129,1.36,1.551,1.827,1.903,1.687
10/08/2022,1.129,1.333,1.51,1.767,1.836,1.618
09/08/2022,1.121,1.347,1.54,1.787,1.851,1.63
08/08/2022,1.095,1.308,1.508,1.75,1.809,1.589
05/08/2022,1.087,1.336,1.544,1.795,1.844,1.615
04/08/2022,1.014,1.206,1.376,1.635,1.702,1.483
03/08/2022,1.028,1.236,1.439,1.692,1.74,1.516
02/08/2022,0.985,1.175,1.38,1.661,1.727,1.514
01/08/2022,0.955,1.121,1.326,1.625,1.721,1.511
29/07/2022,0.957,1.124,1.338,1.652,1.74,1.518
28/07/2022,0.959,1.121,1.335,1.659,1.783,1.57
27/07/2022,1.047,1.268,1.482,1.755,1.861,1.638
26/07/2022,0.977,1.185,1.415,1.742,1.861,1.635
25/07/2022,1.01,1.235,1.496,1.824,1.94,1.696
22/07/2022,1.066,1.275,1.531,1.849,1.96,1.712
21/07/2022,1.152,1.465,1.749,2.014,2.073,1.799
20/07/2022,1.115,1.425,1.727,2.035,2.112,1.847
19/07/2022,1.076,1.437,1.766,2.074,2.159,1.888
18/07/2022,0.989,1.324,1.675,2.015,2.126,1.86
15/07/2022,0.98,1.284,1.616,1.964,2.083,1.823
14/07/2022,0.952,1.286,1.625,1.986,2.089,1.821
13/07/2022,0.879,1.229,1.594,1.951,2.075,1.812
12/07/2022,0.82,1.171,1.577,1.979,2.124,1.87
11/07/2022,0.872,1.252,1.663,2.088,2.248,1.995
08/07/2022,0.868,1.3,1.735,2.156,2.285,2.021
07/07/2022,0.835,1.311,1.723,2.117,2.243,1.977
06/07/2022,0.732,1.166,1.606,2.017,2.191,1.948
05/07/2022,0.738,1.205,1.648,2.069,2.227,1.973
04/07/2022,0.82,1.347,1.771,2.176,2.318,2.056
01/07/2022,0.735,1.219,1.659,2.07,2.23,1.971
30/06/2022,0.834,1.364,1.791,2.165,2.265,1.984
29/06/2022,0.939,1.548,1.99,2.347,2.414,2.122
28/06/2022,0.959,1.624,2.086,2.408,2.45,2.156
27/06/2022,0.929,1.575,2.021,2.335,2.381,2.097
24/06/2022,0.886,1.473,1.898,2.228,2.307,2.039
23/06/2022,0.921,1.495,1.915,2.21,2.292,2.034
22/06/2022,1.048,1.738,2.173,2.423,2.45,2.195
21/06/2022,1.08,1.826,2.3,2.545,2.562,2.32
20/06/2022,1.073,1.821,2.281,2.524,2.517,2.268
17/06/2022,1.061,1.762,2.186,2.429,2.418,2.173
16/06/2022,1.103,1.842,2.284,2.512,2.457,2.192
15/06/2022,1.038,1.759,2.194,2.45,2.416,2.168
14/06/2022,1.128,1.99,2.37,2.61,2.531,2.271
13/06/2022,0.961,1.798,2.183,2.372,2.304,2.055
10/06/2022,0.869,1.582,1.98,2.203,2.203,1.981
09/06/2022,0.773,1.46,1.873,2.131,2.166,1.952
08/06/2022,0.664,1.312,1.757,2.058,2.131,1.925
07/06/2022,0.632,1.283,1.713,2.007,2.075,1.866
06/06/2022,0.613,1.285,1.731,2.021,2.089,1.876
03/06/2022,0.592,1.257,1.699,1.98,2.05,1.834
02/06/2022,0.552,1.2,1.652,1.949,2.034,1.819
01/06/2022,0.511,1.141,1.573,1.895,2,1.793
31/05/2022,0.478,1.077,1.503,1.84,1.943,1.727
30/05/2022,0.445,1.022,1.444,1.771,1.886,1.667
27/05/2022,0.404,0.947,1.377,1.728,1.854,1.64
26/05/2022,0.403,0.933,1.392,1.764,1.897,1.691
25/05/2022,0.409,0.929,1.373,1.712,1.828,1.62
24/05/2022,0.401,0.939,1.365,1.682,1.765,1.541
23/05/2022,0.403,0.98,1.417,1.729,1.794,1.558
20/05/2022,0.379,0.913,1.342,1.663,1.723,1.476
19/05/2022,0.394,0.974,1.402,1.692,1.73,1.457
18/05/2022,0.376,0.967,1.416,1.74,1.784,1.506
17/05/2022,0.33,0.926,1.411,1.766,1.817,1.541
16/05/2022,0.259,0.83,1.313,1.679,1.761,1.5
13/05/2022,0.219,0.79,1.322,1.715,1.803,1.536
12/05/2022,0.198,0.775,1.286,1.653,1.721,1.446
11/05/2022,0.245,0.875,1.423,1.795,1.838,1.532
10/05/2022,0.263,0.937,1.504,1.866,1.886,1.563
09/05/2022,0.298,1.006,1.583,1.953,1.965,1.636
